"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
9.37984441901704,9.07513306167398,9.39593934592177,9.131,9.93011613387631,9.58686713237815,9.91367622680408
9.38864209835831,9.09203865161807,9.37110942268535,9.071,9.93939046410683,9.60398520455813,9.88942177378015
9.37696164301633,9.10393098074064,9.26970021384029,9.116,9.9281862474882,9.61603562786588,9.78858961044378
9.39349520626641,9.11093559762879,9.41531435234261,9.33,9.94519563836309,9.62315814502443,9.93478236875252
9.4414410653405,9.1195654351589,9.51001241904673,9.286,9.99361691502624,9.63190839478224,10.0300606285525
9.47729277221588,9.1396374981262,9.53101153067488,9.338,10.0299436305131,9.65216260031126,10.0516415055479
9.47305627453675,9.17529174973733,9.39753238963373,9.215,10.0261817335216,9.6881285639859,9.91874570111752
9.4595185691915,9.21889018025096,9.40949358497078,9.189,10.0131182219891,9.73220030206678,9.93129180327156
9.49097242358431,9.25457450553023,9.54292067137455,9.311,10.0450458643647,9.76846444328225,10.0653053656516
9.57344602054586,9.26980936537567,9.65824875935565,9.343,10.127992844519,9.7842612548329,10.181221497712
9.64889350881786,9.26586446463175,9.6610225197842,9.359,10.2039133122296,9.78075038112885,10.1845848692571
9.66071374574655,9.25841069761245,9.58916908021,9.373,10.216206125874,9.77357094551787,10.1133226067617
9.62380894482983,9.26713910887083,9.55621158947189,9.129,10.1797734999772,9.78245218620763,10.0809578579807
9.61308222237254,9.30208907804386,9.66272530693778,9.411,10.1695185518665,9.81749242304358,10.1880658811887
9.68084680328554,9.35695373581977,9.71860755427253,9.251,10.2377545074711,9.87243158380375,10.2445439969482
9.79828599177463,9.41406967866105,9.89982783757801,9.334,10.3556646720107,9.92963983357772,10.42636171025
