"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
8.91968113546675,8.76146354997945,8.82254182468771,9.121,9.51347685902656,9.34330018330411,9.37371866608757
8.97896557967566,8.82263620496414,8.8823645537197,9.411,9.5746485609162,9.40628132608049,9.43574175214639
8.99752027310793,8.83309424215877,8.8558155730301,9.458,9.5950845516264,9.41859715911036,9.4113981488269
8.99505581321088,8.81240062658632,8.99156234994763,9.503,9.59449548472337,9.39974860731342,9.54935530672794
9.01425305014456,8.81847243265679,8.97587374239779,9.244,9.61556226561086,9.40760485780461,9.53588206717479
9.06292002714064,8.87445426011245,9.03679883487086,9.224,9.66609299190812,9.46533806374721,9.59902749818621
9.10116511231122,8.93715307157678,8.95570687843144,9.633,9.70619608527713,9.52981409925413,9.52016083448279
9.09440484508447,8.95027355369265,8.97184297960661,9.444,9.70128813787623,9.5447486278694,9.53852716637413
9.06508689685301,8.91758738538126,8.97451256613562,9.315,9.67381687302592,9.51386496769136,9.54343190550744
9.07316638665905,8.90333734550441,8.97856239541263,9.502,9.68373746091098,9.50136752534784,9.5497217933092
9.14438966923878,8.95642353712517,9.10266635069237,9.658,9.75679630664145,9.55617913386603,9.67607069718979
9.23430355707814,9.05029549644512,9.16354792433252,9.755,9.84854027232442,9.65179892861969,9.73920209378483
9.27570158295692,9.11257988296827,9.22328677010731,9.516,9.8917629396238,9.71586253316698,9.80119562126768
9.25564501808021,9.10911119081455,9.15327085212455,9.716,9.87352562790701,9.71416156425213,9.73343922826549
9.23072917427338,9.08140110119318,9.18439979374138,9.568,9.85042369645477,9.6881735471962,9.76683252277386
9.26246018438757,9.09445888370124,9.2100743301462,9.762,9.88396332488109,9.70292904059233,9.79477622473776
9.34878436381692,9.1600948932728,9.20607753095125,9.815,9.97209087466452,9.77028466936395,9.79305338864314
9.42943419707094,9.22687394138246,9.34785518716552,9.709,10.0545388757342,9.83881313648059,9.9371097904887
9.45367255778055,9.24397113220441,9.21546868498646,9.755,10.0805702464893,9.85764758737257,9.80700680157667
9.4296493863542,9.2189686456223,9.17676778000131,9.671,10.0583349714682,9.83433686370651,9.77059416271315
9.40468825014144,9.20363489353271,9.20652665882962,9.785,10.0351566615244,9.82067133395552,9.80264604584952
9.41020457119364,9.23217942129601,9.28937630128617,9.797,10.0424507816002,9.85090786998139,9.88779341624449
9.43798618340525,9.28817122304221,9.28875963325417,9.752,10.0720052078794,9.90862308976384,9.8894791853362
9.4641663135842,9.33137221382436,9.34767830265071,9.769,10.0999532088698,9.95353383077446,9.95070498670678
9.47718626418562,9.34021685562204,9.24318901742074,9.762,10.1147361281481,9.96403866372535,9.84852751407524
9.47307676533821,9.31662486039158,9.32212187284001,9.659,10.1123847363977,9.94208207446712,9.92977684859954
9.43671075867674,9.26011043778426,9.26013390879105,9.511,10.0777720152521,9.88723179992734,9.87011001615156
9.34961716661032,9.16037718180683,8.9114090112598,9.595,9.99242692657327,9.7891999396299,9.52371088881277
9.22281224923315,9.02511429517967,8.91758221706654,9.406,9.86736576937351,9.65562175035694,9.53221448960418
9.10804806295854,8.90110723991971,9.01869230903337,9.65,9.754340638459,9.5332387480548,9.63565958765293
9.06042394334709,8.84700989887185,8.9179403792708,8.88,9.70845090726812,9.48073570662608,9.53724726147789
9.08840550391279,8.8793061821054,8.96855265368153,9.39,9.73816222668709,9.51466589922025,9.59020372349255
9.14944844187778,8.95476505579147,9.02908536318871,9.264,9.80093033081415,9.59181079154344,9.65308519123229
9.19643742252788,9.01324583517677,8.96722233498764,8.798,9.84963992132423,9.65195407771153,9.59357547860521
9.21809205890828,9.03156047889872,9.03110621263585,9.118,9.87301064717364,9.67184037830704,9.65981721598131
9.22724576026533,9.02723229600133,9.00914931323774,9.183,9.88387595305057,9.66903632421553,9.64022270737616
9.22203038156325,9.01700401023962,9.03031459944854,9.213,9.88036772890037,9.66039976368537,9.66375490245401
9.18184178294639,8.99232429737843,9.04097777388824,9.359,9.84188186939612,9.63741465774624,9.67678949094081
9.10981935917748,8.94598232483114,9.00560026954693,9.024,9.77155780338505,9.59272134174715,9.64378789302868
9.06043055299603,8.90733888925525,9.04612737719555,9.08,9.7238630072549,9.55547455926651,9.68669538678575
9.09672157027395,8.92365007890228,8.9796869630173,8.757,9.76184372009731,9.57290909389057,9.62263982578671
9.21078078512619,8.99583162651527,9.07076596789816,8.874,9.87758834882605,9.64613654780388,9.7161081384025
9.30311916474563,9.04940740611536,9.14077114304531,9.269,9.97160789301936,9.70094720218226,9.78850706341782
9.26350001113447,8.99379782896348,8.8823857871361,9.278,9.93366568665861,9.64692085598984,9.53251988717925
9.07906431443023,8.81778216276764,8.62250202251685,8.465,9.75090275146135,9.47273465472117,9.27503871979327
8.85408145310829,8.6141494383052,8.55964187864988,8.47,9.52758849709084,9.27090970064455,9.21458557857239
8.71639252966712,8.49811607247646,8.58323737114227,8.069,9.39156405684803,9.15651828560031,9.2405924670631
8.70825299492242,8.50401479763504,8.68669783975092,8.039,9.38508491197236,9.16396277919364,9.34646871305008
