"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
7.14243310991744,7.33020983372633,7.28764371987638,7.43,7.67839656469163,7.90025469974344,7.68893481632112
7.11508766905558,7.31920753605541,7.50480299474312,8.074,7.65153177035122,7.89326154217137,7.90620456046251
7.09064085653741,7.30121675552775,7.57933091463641,7.684,7.62756517408718,7.87914998076713,7.98084315600405
7.06944672902012,7.27359988944403,7.54875276778134,7.411,7.60685083371015,7.85546485644422,7.95037589889782
7.05181223539264,7.23536826216053,7.15914910642844,7.567,7.58969569925734,7.82139900481092,7.56088334911678
7.03799277131689,7.18784277450449,6.97720668515567,7.124,7.57635516753386,7.77842246784042,7.37905226895668
7.02818848040057,7.13484096289398,6.91161226519645,7.124,7.56702938328553,7.73043395312053,7.31356942736399
7.0225413555708,7.08229334542649,7.241964467379,7.157,7.56186034057252,7.68334542260994,7.64403345287528
7.02113318262841,7.0373229417492,7.01369255087006,6.321,7.56092982632369,7.64414979903665,7.4158736123609
7.02398435576609,7.00695177194424,7.20818042969059,6.953,7.56425823585478,7.61964932761921,7.61047382754048
7.03105358220469,6.99669631327907,6.80569958657591,7.487,7.57180427750473,7.61510582844025,7.2081055888433
7.04223848022552,7.00935619702851,7.18469984933371,6.993,7.58346557066805,7.63309871798222,7.58721873176606
7.05737706193749,7.04427498865743,7.18625613820359,7.372,7.5990801285619,7.6728429449669,7.58888818423244
7.07625007930442,7.09726208988218,7.23149804873208,7.286,7.61842870425351,7.73013622779775,7.63424354946805
7.09858419945583,7.16122880047722,7.15801859145759,7.214,7.64123796597099,7.79798633966084,7.56087784568544
7.12405596329389,7.22743850285916,7.46790508735658,7.521,7.66718445571027,7.86783187438354,7.87087840152993
7.15229647006518,7.28713446449851,7.330618311548,7.481,7.69589927380693,7.93113747051359,7.73370599978441
7.18289672005177,7.33321961392069,7.36410645121891,7.398,7.72697342162728,7.98104636512317,7.76730883529458
7.21541353800489,7.36164164565644,7.36318490367059,7.187,7.75996372500209,8.01373890991612,7.76650231301517
7.24937599153375,7.37219003749362,7.23174840421364,7.72,7.79439925261541,8.02919360485943,7.63518117590503
7.28429221149357,7.36852882709462,7.45501942312656,7.042,7.82978813639264,8.03117293013072,7.85856790188543
7.31965651559507,7.35744588406422,7.66542279229872,7.892,7.86562469511003,8.02642924208016,8.06908733048315
7.35495673206597,7.34746255365079,7.59894944246624,6.824,7.90139675805628,8.02329884107692,8.00273040006631
7.38968161729806,7.34708188846921,7.45620331295772,7.552,7.93659308267951,8.02997955893884,7.86010105759007
7.4233282600518,7.36303019936867,7.46364645436222,7.938,7.97071075879203,8.05284250194139,7.86766136126429
7.45540936498555,7.39884874586658,7.68582418268342,8.028,8.00326249209946,8.09510946530525,8.08995663470804
7.4854603100238,7.45411954475359,7.31885701091072,7.461,8.03378366156912,8.15614754948015,7.72310739852021
7.51304587535468,7.52447720768807,7.71171021307909,7.77,8.06183904842745,8.2315107680221,8.11607893433973
7.53776654660222,7.60239587866391,7.82048578011208,7.65,8.08702913933241,8.31371532448173,8.22497324068801
7.55926430088642,7.67858166527342,7.88045484821043,7.909,8.10899591243344,8.3935934251686,8.28506146135811
7.57722779197294,7.74368018682954,8.02295324175571,7.93,8.12742802252132,8.46195551238079,8.42767942831762
7.59139685941755,7.78995117989151,7.82940052017455,7.562,8.14206531017253,8.5112276914955,8.23424670857347
7.60156629640028,7.81257870095791,7.65875737725145,8.006,8.1527025695835,8.53673755500786,8.06372400348411
7.60758882168107,7.81037126049664,7.90502603265282,7.523,8.15919252052625,8.53740020349283,8.31011354028399
7.60937721263459,7.78574117916261,7.77581676538894,7.581,8.16144794138326,8.51569043283811,8.18102560554494
7.60690556847226,7.74400622848388,7.94805525163273,7.638,8.15944293236948,8.47694400033215,8.35338588299535
7.60020968535642,7.69219540836594,7.80876022456759,8.187,8.15321329064655,8.42817170540774,8.2142131133676
7.5893865379741,7.63763482045693,7.69161888306574,7.836,8.14285599189662,8.37666219625096,8.09719450307647
7.57459287507852,7.58661993345911,7.87883944225859,7.75,8.12852778586379,8.32867547880049,8.28453827478936
7.55604294933874,7.54344268024722,7.41775411546852,8.061,8.1104429262039,8.2884885761125,7.82357664935804
7.5340054143755,7.50994670548963,7.69494490115827,6.955,8.08887006752029,8.25796089469735,8.10089163276799
7.50879943392254,7.48565519227336,7.54256956250724,7.601,8.06412837452521,8.23666184997705,7.94864099571457
7.48079005946349,7.46838351442792,7.44509206858833,7.763,8.03658289967672,8.22247449909484,7.85128871477978
7.45038294328874,7.45514386107982,7.37970275481228,7.733,8.00663929623556,8.21248483935683,7.78602513287648
7.41801846354163,7.44309427717218,7.76763597091733,7.515,7.97473794331137,8.20391139638938,8.17408460723815
7.38416534633939,7.43029128329868,7.55704249809328,7.562,7.9413475679837,8.19483717173704,7.96361792654259
7.34931387733798,7.41606978342298,7.60591706079896,8.143,7.90695845686682,8.18457309441541,8.01261982272953
7.31396880105586,7.40097919994281,7.59335076585582,8.204,7.87207535543351,8.173589381541,8.00018141009405
7.27864201079392,7.38632421895693,7.40777223228852,7.432,7.83721015793506,8.16306876902166,7.81473131512699
7.24384513502148,7.37346272172482,7.46999643553205,7.377,7.80287449378727,8.15423308936076,7.87708452072224
7.21008212759786,7.36307696167083,7.2068586519501,7.929,7.76957231779202,8.14765011034087,7.61407631069466
7.17784196914316,7.35464137770998,7.21382301249024,7.431,7.73779261150808,8.14273093198972,7.62117082343549
7.14759158526253,7.34625982786294,7.39136739675232,7.593,7.70800230147546,8.13758082777261,7.79884594598054
7.11976908418735,7.3349487708351,7.60852667161906,8.229,7.68063949685652,8.12927839576028,8.01613655264058
7.09477741177068,7.31732448422134,7.68305459151235,7.933,7.65610714443152,8.11454693591374,8.09079640525776
7.07297851573011,7.2905408900519,7.65247644465728,8.278,7.63476719284143,8.09067224660286,8.06035079946934
7.05468810365559,7.25324780417724,7.26287278330438,7.718,7.61693535059584,8.05644026818953,7.67088029492999
7.04017107070074,7.20631736683041,7.08093036203161,7.134,7.60287651376425,8.01284099355882,7.48907165361357
7.02963766317708,7.1531262190004,7.01533594207239,7.534,7.59280092957031,7.96332466997568,7.42361164414109
7.02324043361281,7.09927517088507,7.34568814425494,7.26,7.58686115145069,7.9134962690657,7.75409889472006
7.02107203137534,7.05175601839571,7.11741622774599,6.976,7.58514982967757,7.8702688881325,7.52596267188795
7.02316386085519,7.0177076046695,7.31190410656653,7.267,7.58769836954256,7.84062967404348,7.72058689702788
7.02948562664464,7.00300911067495,6.90942326345185,7.132,7.59447647653541,7.83026892804225,7.31824306022863
7.03994577229799,7.01101212071136,7.28842352620965,7.398,7.60539259510425,7.84236321027508,7.69738099664261
7.05439280631912,7.04169987284629,7.28997981507953,7.67,7.6202952346432,7.87678139245672,7.69907563384515
7.07261749617238,7.09148285470239,7.33522172560802,7.194,7.63897516350327,7.92990571424999,7.7444565747096
7.09435589854154,7.15371026079093,7.26174226833353,7.548,7.66116843925133,7.9951421716575,7.67111683709199
7.11929318195033,7.21982436622691,7.57162876423252,7.834,7.68656023129067,8.06405525831458,7.98114374927733
7.14706818638265,7.28094300066612,7.43434198842394,7.797,7.7147893804812,8.12792571708769,7.84399809368366
7.17727865386661,7.32955582455797,7.46783012809485,8.195,7.7454536297236,8.17942547327806,7.87762806478774
7.20948705426937,7.36098602994476,7.46690858054652,7.588,7.77811544975406,8.21405965186284,7.87684906717111
7.24322692192914,7.37430934592727,7.33547208108958,7.543,7.81230837577638,8.23105991539571,7.74555584341489
7.27800961135285,7.3725294913817,7.5587431000025,8.156,7.84754376315965,8.23352493410786,7.96897087105831
7.3133313741383,7.36196130801447,7.76914646917466,7.731,7.88331786436038,8.22776767052027,8.1795189892417
7.34868065462774,7.35093745648128,7.70267311934217,7.539,7.91911912457615,8.22200320306153,8.1131911359422
7.38354549863188,7.34809643957233,7.55992698983366,8.052,7.95443559046961,8.22465055889131,7.97059125771919
7.41742096792567,7.360598199525,7.56737013123815,8.183,7.98876232466426,8.2425962400903,7.97818141238237
7.44981645313378,7.3926294398281,7.78954785955936,7.797,8.02160871862999,8.27976557045495,8.20050692314584
7.48026277909515,7.44450064974116,7.42258068778666,8.46,8.05250559804764,8.33627871820041,7.83368831019888
7.50831899980159,7.51251352916397,7.81543388995503,8.055,8.08101201774758,8.40834963360234,8.22669085476582
7.53357878450102,7.58961769405758,7.92420945698802,7.971,8.10672164781303,8.48894077174334,8.33561655494895
7.55567630247726,7.66671351000324,7.98417852508637,8.489,8.12926865835981,8.56903921307131,8.3957365541169
7.57429152127863,7.73432818185486,8.12667691863165,8.238,8.14833301776498,8.6392971303988,8.53838668380824
7.5891548416624,7.78432200486849,7.93312419705049,7.996,8.16364512761134,8.69170678540429,8.34498651059571
7.60005100212872,7.81128491795942,7.76248105412739,7.866,8.17498972722131,8.72097565325298,8.17449673539863
7.60682219649538,7.81335802044334,8.00874970952876,8.483,8.18220901123177,8.72533518675777,8.42091958500703
7.6093703593626,7.7923429009563,7.87954044226488,8.213,8.18520491505885,8.70664326714414,8.2918653455435
7.60765858636807,7.75311451792214,8.05177892850866,8.402,8.18394053515295,8.66979546670309,8.46425970028171
