"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
9.18455762280246,9.0839190050779,9.15764724238352,9.668,9.76157622861435,9.81338268691248,9.95758664031576
9.14389042133982,9.06260347949841,8.90879656733856,9.337,9.72129825641176,9.79406554300361,9.71168715424213
9.06753270930869,8.98672166212477,8.88088918427628,8.886,9.64532951143886,9.72021087350059,9.68672043400383
8.97169143736015,8.86919991227354,8.81355558525506,8.974,9.54987694487588,9.60475692352681,9.62231706657581
8.88371325682929,8.74870714834027,8.62223530440074,9.166,9.46228720858533,9.48634973407529,9.43391668091047
8.83387645761895,8.67039058441366,8.70921662160648,8.69,9.41283859299569,9.41011085686512,9.52380765150878
8.84239224848026,8.66058820553459,8.80206644528162,9.19,9.42174230738193,9.40238017869567,9.61955698105501
8.90547902176052,8.71065361769039,8.84981411792464,9.156,9.48521674461349,9.45453323330799,9.67019410588855
8.98991608468597,8.78044756245031,8.81422255550081,8.754,9.57004121243698,9.52644927355722,9.63748203529286
9.04488708243845,8.82065036419888,8.83911709158484,9.413,9.62539935655288,9.56881858845469,9.66524619555987
9.02980248751053,8.80142519578749,8.83090575056159,9.316,9.61070164997067,9.55180586913208,9.65989470312196
8.94287701258945,8.73029559819336,8.6976500308651,8.995,9.52416280589277,9.48291429562222,9.529489147732
8.82932522255166,8.64786946765709,8.71695190523509,9.232,9.41099738970911,9.40270815090711,9.55163159266754
8.75808249728569,8.60321004033821,8.57740875661799,8.725,9.34014078182,9.36021427966787,9.41491951058768
8.77763128646257,8.62312415704837,8.66881592022993,8.979,9.36007543240655,9.38223611384517,9.5091483255579
8.87939825249301,8.69362759154664,8.79608685226358,8.776,9.46222800438784,9.45480779738456,9.63923158172454
8.99610313949769,8.76500353654852,8.9098162859971,8.93,9.57931824239127,9.52823722913302,9.75576409939657
9.04032652598718,8.77829474681228,8.71593255699636,9.166,9.62392672543244,9.54361661127333,9.5646743002258
8.95997764075653,8.69854553225139,8.74841679987325,8.726,9.54396268280977,9.46608762318546,9.59994340394639
8.77351743401339,8.53594692162461,8.24416828998389,8.686,9.35788706523263,9.30596093629847,9.09847077005904
8.56027499210928,8.34292505279695,8.26833050419774,8.411,9.14502895955259,9.11573579286128,9.12539995858896
8.41203501215556,8.18906906464974,8.2820746034121,8.426,8.99717306337943,8.96497358630776,9.14190221259217
8.37897019982042,8.1280799102018,8.2471398430337,8.543,8.96449208287813,8.90724269321515,9.10971686863166
8.44604726184423,8.1743884544155,8.25339461004995,8.514,9.03195272528422,8.95677461132338,9.11871239384593
8.55314808830344,8.30048985208406,8.64431472324659,8.627,9.13943688116768,9.08585972812111,9.51236468616563
8.64076728953785,8.45414882601855,8.58204460041813,8.727,9.22743916136024,9.2421184476631,9.452818241525
8.68677693618998,8.58446114501417,8.45050880064277,8.796,9.27383163699474,9.37460735757302,9.32399769613946
8.70979314651907,8.66257976813757,8.4628763654287,8.97,9.29723042681914,9.45455251461076,9.33907216765651
8.74198308329408,8.68782591365214,8.80858178981954,8.968,9.32980269408954,9.48143288777417,9.6874762262661
